model,oos_r2,rmse,mae,ic,ic_ir,xs_oos_r2,accuracy,precision,recall,f1,long_only_accuracy,n_long_predictions,sharpe_ratio,max_drawdown,total_return,win_rate,win_loss_ratio,n_trades,final_equity,n_periods,window,feature_set,scheme,horizon,train_start,train_end,test_start,test_end,n_train,n_test
ElasticNet,0.0029160416664657,0.012415728071167,0.0084605284114721,0.0233811239525359,0.1020527215883227,0.0030064532395125,0.5238095238095238,0.5253029223093372,0.4003259098316132,0.4543773119605425,0.5253029223093372,1403,1.8312809843175304,-0.0395142636905192,3.319345170150334,0.5873015873015873,0.9535760283369512,724,10331.934517015034,63,1,candidate_6,expanding,1,2016-01-04,2018-04-04,2018-04-05,2018-07-03,33394,3717
ElasticNet,0.005380278932302,0.0133566689432778,0.0084564443701229,0.0203819243403183,0.0866559973221979,0.005417794355605,0.517621737960721,0.5062447960033306,0.336283185840708,0.4041209704220671,0.5062447960033306,1201,3.107833223377961,-0.0215655907567095,5.194486661288522,0.5079365079365079,1.649955574618108,618,10519.448666128852,63,2,candidate_6,expanding,1,2016-01-04,2018-07-03,2018-07-05,2018-10-02,37111,3717
ElasticNet,-0.0057820493023597,0.0175657691190514,0.0120350853584243,-0.0416116697350397,0.1920904123585049,-0.0053750547265811,0.486682808716707,0.4943043124491456,0.6462765957446809,0.5601659751037344,0.4943043124491456,2458,-2.461113947661686,-0.0414192512801274,-4.433400134672905,0.4444444444444444,0.8158119026807841,609,9556.65998653271,63,3,candidate_6,expanding,1,2016-01-04,2018-10-02,2018-10-03,2019-01-03,40828,3717
ElasticNet,0.0020506453675399,0.0131304939945872,0.0082521434372667,0.0161094760488801,-0.2725056895939631,0.002193515246849,0.4963680387409201,0.5015954052329291,0.4187533297815663,0.4564459930313589,0.5015954052329291,1567,0.8373584756163261,-0.0314715911472415,1.1590993088620438,0.5238095238095238,1.0493273112801451,554,10115.909930886204,63,4,candidate_6,expanding,1,2016-01-04,2019-01-03,2019-01-04,2019-04-04,44545,3717
ElasticNet,-0.0049179428482402,0.0125540620294977,0.0084281537993972,-0.0362212815447433,-0.0096091233111717,-0.0048717835128069,0.486682808716707,0.5069860279441117,0.3950233281493001,0.444055944055944,0.5069860279441117,1503,-2.874230141374329,-0.0575842728381832,-4.532618815373213,0.492063492063492,0.6369532439773324,652,9546.73811846268,63,5,candidate_6,expanding,1,2016-01-04,2019-04-04,2019-04-05,2019-07-05,48262,3717
ElasticNet,-0.0016430917746395,0.0126827724022808,0.008494807918637,-0.0185342929347556,0.0340529992503672,-0.0015302106932819,0.4966370729082593,0.4899696048632219,0.4385201305767138,0.4628194085558426,0.4899696048632219,1645,-0.8772454825208503,-0.0342258530282574,-1.149306560792973,0.4761904761904761,0.9502414018300804,938,9885.069343920704,63,6,candidate_6,expanding,1,2016-01-04,2019-07-05,2019-07-08,2019-10-03,51979,3717
ElasticNet,0.0035507981834344,0.0113161607574546,0.00740379272269,0.0530187375291146,0.1817203717288711,0.003601756607287,0.5291902071563088,0.5128205128205128,0.3481190342504211,0.4147157190635451,0.5128205128205128,1209,3.870055813704064,-0.0171743025185805,5.943078115692235,0.6190476190476191,1.175134767529248,891,10594.307811569224,63,7,candidate_6,expanding,1,2016-01-04,2019-10-03,2019-10-04,2020-01-03,55696,3717
ElasticNet,-0.0013375481180493,0.0253224372480509,0.0158016554289655,0.0065830074936136,-0.0222766486002588,-0.0002561799743301,0.516545601291364,0.5050632911392405,0.657331136738056,0.5712240515390121,0.5050632911392405,2370,1.2967575498236168,-0.0216566612720586,1.5613459854729062,0.5079365079365079,1.2597516251076974,857,10156.13459854729,63,8,candidate_6,expanding,1,2016-01-04,2020-01-03,2020-01-06,2020-04-03,59413,3717
ElasticNet,0.0009124824771515,0.0207036270631583,0.0147812616035498,0.0320292157467828,0.1574816902822094,0.0012116325065995,0.5039009954264192,0.4956633472534532,0.8492019812878371,0.6259634888438134,0.4956633472534532,3113,1.4644155629221591,-0.0106144427090349,1.0474155024490006,0.5555555555555556,1.0531220614529104,723,10104.7415502449,63,9,candidate_6,expanding,1,2016-01-04,2020-04-03,2020-04-06,2020-07-06,63130,3717
ElasticNet,0.0014583804723838,0.017998816247696,0.0119002361215617,-0.0004970862177011,-0.1255082508456402,0.0016216629786854,0.492063492063492,0.4809992962702322,0.7679775280898876,0.5915188230203375,0.4809992962702322,2842,1.1782136746052594,-0.0143898891897058,0.8149668414132227,0.4761904761904761,1.3472407848438746,695,10081.496684141322,63,10,candidate_6,expanding,1,2016-01-04,2020-07-06,2020-07-07,2020-10-02,66847,3717
ElasticNet,-0.0005468180888945,0.0175319769144646,0.0114898950419516,0.0069150299159063,0.1654397897568365,-0.00037641893404,0.4885660478880818,0.4725428471493529,0.7746559633027523,0.5870084727351728,0.4725428471493529,2859,2.9804383200050655,-0.0066837417991938,1.5051950540433845,0.5873015873015873,1.1585396710051976,717,10150.519505404338,63,11,candidate_6,expanding,1,2016-01-04,2020-10-02,2020-10-05,2021-01-04,70564,3717
ElasticNet,-0.0014025936615864,0.0167770853044008,0.0119172587820949,-0.0028752584124531,-0.0874513538760831,-0.0012580901644909,0.4955609362389023,0.485129393588258,0.6985539488320356,0.5726008661955778,0.485129393588258,2589,-0.7021817497132811,-0.0308609347814282,-0.7364202077714932,0.4603174603174603,1.0403530362726157,817,9926.35797922285,63,12,candidate_6,expanding,1,2016-01-04,2021-01-04,2021-01-05,2021-04-06,74281,3717
ElasticNet,0.0003329564581017,0.012607870068648,0.0088030845089146,0.002970579952497,0.0129955960079211,0.0003405318154312,0.4989264626945786,0.4874608150470219,0.3389645776566757,0.3998714239794278,0.4874608150470219,1276,-1.541974626658588,-0.0636226470974309,-2.4404764684278435,0.492063492063492,0.8034113607933319,756,9755.952353157216,63,13,candidate_6,expanding,1,2016-01-04,2021-04-06,2021-04-07,2021-07-13,77998,3726
ElasticNet,0.0008778366456145,0.0118856288295138,0.0084973103577928,0.0012264840767518,0.0381626150177152,0.0008836393134421,0.5071428571428571,0.4855195911413969,0.3116457080371788,0.3796203796203796,0.4855195911413969,1174,1.0331631747460857,-0.0240131708569664,1.570939204027444,0.5079365079365079,1.1376134309545705,599,10157.093920402744,63,14,candidate_6,expanding,1,2016-01-04,2021-07-13,2021-07-14,2021-10-11,81723,3780
ElasticNet,0.0013875690579389,0.0161875823581063,0.0108603075244649,0.0135481703048624,0.0830706879806384,0.0013955932669903,0.5087301587301587,0.4875536480686695,0.3107221006564551,0.3795522886735716,0.4875536480686695,1165,1.7123368225568676,-0.034637391993008,4.454311497160446,0.6190476190476191,0.8049299074315027,528,10445.431149716043,63,15,candidate_6,expanding,1,2016-01-04,2021-10-11,2021-10-12,2022-01-10,85503,3780
ElasticNet,-0.0024362083601499,0.0180188193123412,0.0126494805853939,-0.0456824467618421,-0.034016803677899,-0.0024157094229195,0.4855227882037533,0.4743183259353202,0.4069640914036996,0.4380673499267936,0.4743183259353202,1577,-1.3093013749524,-0.0523508265287027,-3.5033942577780586,0.4126984126984127,1.166280391701393,542,9649.660574222196,63,16,candidate_6,expanding,1,2016-01-04,2022-01-10,2022-01-11,2022-04-11,89283,3730
ElasticNet,-0.0018509559874644,0.0187689784871533,0.0128158648843926,-0.0466393577128372,-0.1485648733202664,-0.0017996544542429,0.4775401069518716,0.4864608076009501,0.5397996837111229,0.511744127936032,0.4864608076009501,2105,-3.5883030773345195,-0.0872038518791036,-8.492676452114335,0.4444444444444444,0.6751821092559814,491,9150.732354788566,63,17,candidate_6,expanding,1,2016-01-04,2022-04-11,2022-04-12,2022-07-13,93014,3740
ElasticNet,-0.0018925669756455,0.0150912669274909,0.0102964797141959,0.0246850316127898,0.2039664891418409,-0.001788224022557,0.5095238095238095,0.5065285907248986,0.5974508762612852,0.5482456140350878,0.5065285907248986,2221,0.8983051404494204,-0.0227000901311916,1.39701397534302,0.5238095238095238,1.0534131930590374,285,10139.701397534302,63,18,candidate_6,expanding,1,2016-01-04,2022-07-13,2022-07-14,2022-10-11,96753,3780
ElasticNet,-0.0015787508754461,0.016717828123084,0.0110278708234228,-0.0087855017203917,-0.061135032777414,-0.0015215236011596,0.503968253968254,0.5073147711184521,0.5640083945435467,0.5341614906832298,0.5073147711184521,2119,-0.3288770840657781,-0.0312085266689925,-0.6239022448080278,0.4603174603174603,1.1081287892946592,297,9937.609775519197,63,19,candidate_6,expanding,1,2016-01-04,2022-10-11,2022-10-12,2023-01-11,100533,3780
ElasticNet,0.0028315501483763,0.015174124865042,0.0099721036524344,0.0150857711557632,0.1696761387766573,0.0028443105059361,0.5187830687830688,0.5137551581843192,0.4018289402904788,0.4509507998792635,0.5137551581843192,1454,2.0270222449229514,-0.0232063807638828,4.7135692107618254,0.5873015873015873,0.9812060481066603,304,10471.356921076183,63,20,candidate_6,expanding,1,2016-01-04,2023-01-11,2023-01-12,2023-04-20,104313,3780
ElasticNet,0.0044121705055268,0.014662169842587,0.0098203913101305,0.0605700463068797,0.0533388141694598,0.004416642198618,0.5298941798941799,0.5226554267650158,0.2725274725274725,0.3582520765619357,0.5226554267650158,949,3.948799654460616,-0.0381051610025486,13.041719555142905,0.6349206349206349,1.1091797388334117,312,11304.17195551429,63,21,candidate_6,expanding,1,2016-01-04,2023-04-20,2023-04-21,2023-07-21,108093,3780
ElasticNet,-0.0006505182032754,0.0134717386459733,0.0089058573503712,-6.839048073308599e-05,0.3272212762927816,-0.000637336977957,0.5113756613756614,0.5098591549295775,0.2906852248394004,0.3702693487896352,0.5098591549295775,1065,0.1050131990067849,-0.0621462539341145,0.1307382715858507,0.5555555555555556,0.8144225226657927,266,10013.073827158583,63,22,candidate_6,expanding,1,2016-01-04,2023-07-21,2023-07-24,2023-10-19,111873,3780
ElasticNet,0.0012598519509718,0.0135320894697928,0.0090381859166082,0.0099807499865396,0.0679900680145546,0.0012912595577472,0.5103174603174603,0.5220588235294118,0.2257551669316375,0.3152053274139844,0.5220588235294118,816,-0.3998158188511605,-0.0632980247993455,-1.0773123239462112,0.5714285714285714,0.7009468367499112,224,9892.26876760538,63,23,candidate_6,expanding,1,2016-01-04,2023-10-19,2023-10-20,2024-01-22,115653,3780
ElasticNet,-0.0025998026504205,0.0148965457827085,0.0096311211681628,-0.0113361410459768,0.0736618338958747,-0.0025930455919227,0.4878306878306878,0.4643628509719222,0.2299465240641711,0.3075822603719599,0.4643628509719222,926,-2.281195052531898,-0.0847941320050579,-6.401469187057995,0.4761904761904761,0.7601134649907046,228,9359.8530812942,63,24,candidate_6,expanding,1,2016-01-04,2024-01-22,2024-01-23,2024-04-22,119433,3780
ElasticNet,0.0012607286465684,0.0161566194622923,0.0102584637835823,0.0293286192790963,0.1598784053411742,0.0012761004515081,0.5153439153439153,0.5028636884306987,0.2389765922700054,0.3239852398523985,0.5028636884306987,873,3.143432561726175,-0.0379331925758782,11.039699327639063,0.5873015873015873,1.1805895950951917,168,11103.969932763906,63,25,candidate_6,expanding,1,2016-01-04,2024-04-22,2024-04-23,2024-07-23,123213,3780
ElasticNet,-0.0015135125006231,0.0149111038380169,0.0099525129239347,-0.0062068636559139,-0.0521075257706373,-0.0014963812881125,0.5037037037037037,0.5139802631578947,0.3272251308900523,0.399872040946897,0.5139802631578947,1216,-0.7518270296333858,-0.0609916579973659,-2.5584627128459436,0.4603174603174603,1.0210267477903858,266,9744.153728715406,63,26,candidate_6,expanding,1,2016-01-04,2024-07-23,2024-07-24,2024-10-21,126993,3780
ElasticNet,0.0022733523619459,0.014325016635658,0.0084878890437031,-0.0326671958662388,-0.0356752050363875,0.0026832561154677,0.510088781275222,0.4734251968503937,0.2722127900396152,0.3456701401365433,0.4734251968503937,1016,-0.8562481965804231,-0.0329425777373771,-1.6835961350699424,0.5238095238095238,0.7847405414550105,720,9831.640386493003,63,0,candidate_6,rolling_9m_3m,1,2016-01-04,2016-09-30,2016-10-03,2016-12-30,11092,3717
ElasticNet,0.0,0.0106592989750845,0.0066339026096314,,,0.0,0.5192359429647565,0.0,0.0,0.0,,0,0.0,0.0,0.0,,,0,10000.0,63,1,candidate_6,rolling_9m_3m,1,2016-04-05,2016-12-30,2017-01-03,2017-04-03,11092,3717
ElasticNet,-0.0003719809701352,0.0121144122330205,0.007080282179975,0.0286467774438133,0.2330210182379788,-9.410821857480656e-05,0.5189669087974172,0.4888059701492537,0.2220338983050847,0.3053613053613053,0.4888059701492537,804,1.7729932518210614,-0.0369677944455329,5.689641024251335,0.5079365079365079,1.3182215806445916,148,10568.964102425134,63,2,candidate_6,rolling_9m_3m,1,2016-07-05,2017-04-03,2017-04-04,2017-07-03,11092,3717
ElasticNet,0.0004040496283739,0.0102920019994174,0.0068256729434193,0.0208108437726334,0.160896454218734,0.0004753237208355,0.5098197471078827,0.5137540453074434,0.3421336206896552,0.4107373868046571,0.5137540453074434,1236,0.3246973163227836,-0.0256246334703395,0.401732393446208,0.6349206349206349,0.6067043638473344,454,10040.17323934462,63,3,candidate_6,rolling_9m_3m,1,2016-10-03,2017-07-03,2017-07-05,2017-10-02,11092,3717
ElasticNet,0.0,0.0116508789993126,0.0074422593033383,,,0.0,0.51439332795265,0.0,0.0,0.0,,0,0.0,0.0,0.0,,,0,10000.0,63,4,candidate_6,rolling_9m_3m,1,2017-01-03,2017-10-02,2017-10-03,2018-01-02,11092,3717
ElasticNet,7.117476690221558e-05,0.0129933830425304,0.0089263492018369,0.0077463779254075,,7.117476690221558e-05,0.5052461662631155,0.492063492063492,0.0168661588683351,0.0326144134665965,0.492063492063492,63,0.7819603295289755,-0.0960685741057986,5.037062002223891,0.492063492063492,1.174789331843609,2,10503.706200222388,63,5,candidate_6,rolling_9m_3m,1,2017-04-04,2018-01-02,2018-01-03,2018-04-04,11092,3717
ElasticNet,-9.703641112190908e-06,0.0124339304750604,0.0084753902325122,0.0074190798619736,,-9.703641112190908e-06,0.4966370729082593,0.4958949096880131,0.984247691472026,0.65950864422202,0.4958949096880131,3654,-0.0762423044382019,-0.0022175328371748,-0.0113835839007925,0.5238095238095238,0.896789649389736,3,9998.86164160992,63,6,candidate_6,rolling_9m_3m,1,2017-07-05,2018-04-04,2018-04-05,2018-07-03,11092,3717
ElasticNet,4.6605023748536034e-05,0.0133924338007524,0.0084645532431471,0.0269015699904219,,4.6605023748536034e-05,0.490987355394135,0.4885057471264368,0.9872787610619468,0.6536067374588063,0.4885057471264368,3654,1.664274587602144,-0.0017521357350479,0.2055893168670497,0.6349206349206349,0.7700577369888024,3,10020.558931686704,63,7,candidate_6,rolling_9m_3m,1,2017-10-03,2018-07-03,2018-07-05,2018-10-02,11092,3717
ElasticNet,-0.000396471084308,0.0175186770065236,0.0120148580990372,-0.0467661215114957,0.1367773426062446,-0.0003807141911433,0.4783427495291902,0.4882610425785913,0.6526595744680851,0.5586159799681312,0.4882610425785913,2513,-4.159704382359012,-0.0700856680915209,-7.437201748064037,0.4285714285714285,0.6096396197756134,357,9256.279825193596,63,8,candidate_6,rolling_9m_3m,1,2018-01-03,2018-10-02,2018-10-03,2019-01-03,11092,3717
ElasticNet,0.0,0.0131439777292449,0.008255148474941,,,0.0,0.5049771320957762,0.5049771320957762,1.0,0.671076153021094,0.5049771320957762,3717,-2.016064515096738,0.0,-0.0499999999999944,0.5081967213114754,2.3765901311803125e-14,1,9995.0,63,9,candidate_6,rolling_9m_3m,1,2018-04-05,2019-01-03,2019-01-04,2019-04-04,11092,3717
ElasticNet,-0.0020506689835546,0.0125361393487552,0.0084042349728712,0.0164120817093568,-0.1028964833897991,-0.0018439187524303,0.5065913370998116,0.525065963060686,0.5158113011923277,0.520397489539749,0.525065963060686,1895,-0.9245792710439732,-0.0179571634619452,-0.8514834515860992,0.5079365079365079,0.8328977170781784,933,9914.85165484139,63,10,candidate_6,rolling_9m_3m,1,2018-07-05,2019-04-04,2019-04-05,2019-07-05,11092,3717
ElasticNet,-0.0024112000050315,0.012687634351139,0.0084654484595636,0.0469839370176311,0.2193282626976522,-0.0023004527662184,0.5173527037933817,0.5112936344969199,0.5418933623503809,0.526148969889065,0.5112936344969199,1948,0.151657270231984,-0.0207129966589249,0.1208113361622409,0.4444444444444444,1.279646802758977,709,10012.081133616224,63,11,candidate_6,rolling_9m_3m,1,2018-10-03,2019-07-05,2019-07-08,2019-10-03,11092,3717
ElasticNet,0.0,0.0113363051213153,0.0074094934770614,,,0.0,0.4791498520312079,0.4791498520312079,1.0,0.6478719534376137,0.4791498520312079,3717,-2.016064515096744,0.0,-0.0499999999999944,0.4745762711864407,1.5771597607405124e-14,1,9995.0,63,12,candidate_6,rolling_9m_3m,1,2019-01-04,2019-10-03,2019-10-04,2020-01-03,11092,3717
ElasticNet,0.0,0.0253055192285165,0.0158050600949371,,,0.0,0.510088781275222,0.0,0.0,0.0,,0,0.0,0.0,0.0,,,0,10000.0,63,13,candidate_6,rolling_9m_3m,1,2019-04-05,2020-01-03,2020-01-06,2020-04-03,11092,3717
ElasticNet,0.0,0.0207130793809104,0.0147758907356488,,,0.0,0.511164917944579,0.0,0.0,0.0,,0,0.0,0.0,0.0,,,0,10000.0,63,14,candidate_6,rolling_9m_3m,1,2019-07-08,2020-04-03,2020-04-06,2020-07-06,11092,3717
ElasticNet,0.0033494773786904,0.0179817645615701,0.0118852005788504,0.0239758439685829,0.0253979226406895,0.0033494773786904,0.5251546946462201,0.5396825396825397,0.0573033707865168,0.1036058913153885,0.5396825396825397,189,3.1690277740304684,-0.1571641060568738,42.18538740488034,0.6031746031746031,1.0903597601678623,6,14218.538740488031,63,15,candidate_6,rolling_9m_3m,1,2019-10-04,2020-07-06,2020-07-07,2020-10-02,11092,3717
ElasticNet,0.0022997704770697,0.0175070196256161,0.0114655570856165,0.0041149340752261,-0.1119626418961252,0.0022997898473683,0.5313424804950229,0.5079365079365079,0.036697247706422,0.0684491978609625,0.5079365079365079,126,1.859447403775919,-0.1256224708268693,16.009545580223605,0.6031746031746031,0.89746593540289,4,11600.95455802236,63,16,candidate_6,rolling_9m_3m,1,2020-01-06,2020-10-02,2020-10-05,2021-01-04,11092,3717
ElasticNet,0.0,0.016765331950088,0.011904437403957,,,0.0,0.5162765671240247,0.0,0.0,0.0,,0,0.0,0.0,0.0,,,0,10000.0,63,17,candidate_6,rolling_9m_3m,1,2020-04-06,2021-01-04,2021-01-05,2021-04-06,11092,3717
ElasticNet,0.0,0.0126099695288153,0.0088038400388474,,,0.0,0.4924852388620505,0.4924852388620505,1.0,0.6599532458190973,0.4924852388620505,3726,-2.0505011422850465,-8.454106280227809e-06,-0.0507242159968668,0.5833333333333334,1.769820724165727e-14,1,9994.927578400311,63,18,candidate_6,rolling_9m_3m,1,2020-07-07,2021-04-06,2021-04-07,2021-07-13,11092,3726
ElasticNet,-0.0139345285476741,0.0119734091610415,0.0085533986978986,-0.0086149660271692,-0.3203950016541634,-0.0122262552407426,0.5119047619047619,0.4942363112391931,0.3750683433570257,0.4264843021448554,0.4942363112391931,1388,0.407364325835125,-0.0346835881144005,0.8343811225007824,0.4285714285714285,1.4252944198275894,733,10083.438112250078,63,19,candidate_6,rolling_9m_3m,1,2020-10-05,2021-07-13,2021-07-14,2021-10-11,11100,3780
