n_periods,mean_return,annualized_return,annualized_vol,sharpe,max_drawdown,total_return,win_rate,strategy,top_n,bottom_n,effective_spread_fraction,short_fee_bps_annual,horizon,rebalance_every,avg_turnover,avg_spread_cost,avg_short_fee_cost,model,feature_set,scheme,cost_scheme,hurdle_bps
672,-0.0003566261580123,-0.0295175307822569,0.1454849349461661,-0.2028906346432318,-0.4800893713006061,-0.2770266462392875,0.5029761904761905,long_short_decile,6.0,6.0,0.15,50.0,3,3,2.013888888888889,0.0001510416666666,5.952380952380952e-05,FFNN,B,rolling_9m_3m,15pct_spread,
672,0.0012164737149807,0.1075182379405883,0.1905185110509777,0.564345361232743,-0.3450625649543956,0.9538865623584064,0.5386904761904762,long_flat_hurdle,,,0.15,,3,3,0.8295201243229309,6.22140093242198e-05,,FFNN,B,rolling_9m_3m,15pct_spread,10.0
672,-0.0004573206024567,-0.0376948907846578,0.1454943359890136,-0.259081499828998,-0.4957889026208517,-0.3243663509747397,0.5014880952380952,long_short_decile,6.0,6.0,0.25,50.0,3,3,2.013888888888889,0.0002517361111111,5.952380952380952e-05,FFNN,B,rolling_9m_3m,25pct_spread,
672,0.0011749977087645,0.1036709676614751,0.1905182446575691,0.5441524398243838,-0.3473511270715707,0.9002200624521743,0.5386904761904762,long_flat_hurdle,,,0.25,,3,3,0.8295201243229309,0.0001036900155403,,FFNN,B,rolling_9m_3m,25pct_spread,10.0
567,0.0005901190993656,0.0508037883151035,0.1563676631531166,0.324899581477764,-0.2359042065208534,0.2866306956192708,0.5308641975308642,long_short_decile,6.0,6.0,0.15,50.0,3,3,1.9935332157554375,0.0001495149911816,5.952380952380952e-05,FFNN,C,expanding,15pct_spread,
567,0.0010673914176889,0.093750987430798,0.103923986996717,0.9021111500827964,-0.1144090718418992,0.7659686384739672,0.1622574955908289,long_flat_hurdle,,,0.15,,3,3,0.3466990402019969,2.6002428015149767e-05,,FFNN,C,expanding,15pct_spread,10.0
567,0.0004904424385778,0.0420470185935244,0.1563695283323961,0.2688952191768763,-0.2494470756026769,0.2159452239636647,0.5291005291005291,long_short_decile,6.0,6.0,0.25,50.0,3,3,1.9935332157554375,0.0002491916519694,5.952380952380952e-05,FFNN,C,expanding,25pct_spread,
567,0.0010500564656788,0.0921611782158828,0.1038796844439088,0.8871915496205275,-0.1150150445552112,0.7487605560564812,0.1622574955908289,long_flat_hurdle,,,0.25,,3,3,0.3466990402019969,4.333738002524961e-05,,FFNN,C,expanding,25pct_spread,10.0
672,0.0006148470028134,0.0529874104520411,0.1515028535011707,0.3497452967222936,-0.2715239627037109,0.3801535778270462,0.4925595238095238,long_short_decile,6.0,6.0,0.15,50.0,3,3,2.0505952380952377,0.0001537760416666,5.952380952380952e-05,FFNN,C,rolling_9m_3m,15pct_spread,
672,0.0023239626569823,0.2152944344415932,0.1871823757556232,1.1501853931091883,-0.2927034791514394,3.133602506196019,0.5505952380952381,long_flat_hurdle,,,0.15,,3,3,0.8494822383514059,6.371116787635545e-05,,FFNN,C,rolling_9m_3m,15pct_spread,10.0
672,0.0005123296417023,0.043963648528535,0.1514878080433091,0.2902124540343618,-0.2819401815972473,0.2883223684749023,0.4866071428571428,long_short_decile,6.0,6.0,0.25,50.0,3,3,2.0505952380952377,0.0002562934027777,5.952380952380952e-05,FFNN,C,rolling_9m_3m,25pct_spread,
672,0.0022814885450647,0.2109761280146522,0.1871738288856465,1.1271668121057017,-0.2928430256606929,3.0175488596826385,0.5491071428571429,long_flat_hurdle,,,0.25,,3,3,0.8494822383514059,0.0001061852797939,,FFNN,C,rolling_9m_3m,25pct_spread,10.0
567,-0.000368699758198,-0.0305016348203845,0.1428265172391946,-0.2135572259967863,-0.3841632009754784,-0.2427366258400431,0.4902998236331569,long_short_decile,6.0,6.0,0.15,50.0,3,3,3.118165784832451,0.0002338624338624,5.952380952380952e-05,FFNN,candidate_6,expanding,15pct_spread,
567,0.0001425854421987,0.0120483266585853,0.0906490800201391,0.1329117367314552,-0.1750545463200589,0.0544457591855154,0.1005291005291005,long_flat_hurdle,,,0.15,,3,3,0.3898505081044763,2.9238788107835726e-05,,FFNN,candidate_6,expanding,15pct_spread,10.0
567,-0.0005246080474396,-0.0431212934708068,0.1428316510246716,-0.3019029267074593,-0.408746472139574,-0.306850965216785,0.4867724867724867,long_short_decile,6.0,6.0,0.25,50.0,3,3,3.118165784832451,0.000389770723104,5.952380952380952e-05,FFNN,candidate_6,expanding,25pct_spread,
567,0.0001230929167935,0.010392802572936,0.090638206667749,0.1146624911835776,-0.17568237124582,0.0428603449923987,0.1005291005291005,long_flat_hurdle,,,0.25,,3,3,0.3898505081044763,4.873131351305954e-05,,FFNN,candidate_6,expanding,25pct_spread,10.0
672,-0.0002308838202886,-0.0192095787961248,0.1568472786561042,-0.1224731405014863,-0.5877851752490283,-0.2236178513660064,0.4836309523809524,long_short_decile,6.0,6.0,0.15,50.0,3,3,3.023313492063491,0.0002267485119047,5.952380952380952e-05,FFNN,candidate_6,rolling_9m_3m,15pct_spread,
672,0.0018835902857163,0.1712514101450923,0.1923379581895024,0.8903672044618754,-0.3476791017502276,2.049193073199975,0.5610119047619048,long_flat_hurdle,,,0.15,,3,3,1.4192427887815573,0.0001064432091586,,FFNN,candidate_6,rolling_9m_3m,15pct_spread,10.0
672,-0.0003820494948918,-0.0315886072985174,0.1568473263792669,-0.201397167728152,-0.6057634755409694,-0.2986543785688788,0.4702380952380952,long_short_decile,6.0,6.0,0.25,50.0,3,3,3.023313492063491,0.0003779141865079,5.952380952380952e-05,FFNN,candidate_6,rolling_9m_3m,25pct_spread,
672,0.0018126281462773,0.1643033609706552,0.1923534929762408,0.8541740439875959,-0.3479956593486831,1.9073178830066144,0.5595238095238095,long_flat_hurdle,,,0.25,,3,3,1.4192427887815573,0.0001774053485976,,FFNN,candidate_6,rolling_9m_3m,25pct_spread,10.0
567,0.000712524584411,0.061656848231872,0.2122554694847176,0.2904841433841651,-0.4571280317900678,0.288474901192137,0.5097001763668431,long_short_decile,6.0,6.0,0.15,50.0,3,3,1.39564961787184,0.0001046737213403,5.952380952380952e-05,FFNN,D,expanding,15pct_spread,
567,0.0012272730637947,0.1085221465327619,0.1482272782944196,0.7321334357715688,-0.1997314196140316,0.8629059801114731,0.2045855379188712,long_flat_hurdle,,,0.15,,3,3,0.0913692421628929,6.852693162216971e-06,,FFNN,D,expanding,15pct_spread,10.0
567,0.0006427421035174,0.055456097273572,0.2122683140770341,0.2612547120595989,-0.464304457649923,0.2384744270351049,0.5079365079365079,long_short_decile,6.0,6.0,0.25,50.0,3,3,1.39564961787184,0.0001744562022339,5.952380952380952e-05,FFNN,D,expanding,25pct_spread,
567,0.0012227046016865,0.1080973521344708,0.1482271475351444,0.7292682476321762,-0.1998458891967758,0.8580890304528139,0.2045855379188712,long_flat_hurdle,,,0.25,,3,3,0.0913692421628929,1.1421155270361618e-05,,FFNN,D,expanding,25pct_spread,10.0
672,6.676787601209386e-07,5.6086569914404194e-05,0.2168029060821344,0.0002586984230421,-0.4686567281725353,-0.170330618542161,0.4985119047619047,long_short_decile,6.0,6.0,0.15,50.0,3,3,1.5163690476190477,0.0001137090773809,5.952380952380952e-05,FFNN,D,rolling_9m_3m,15pct_spread,
672,0.0016137046621788,0.1450427119759578,0.1714052785356302,0.8461974637835182,-0.3061817735544171,1.6263981299093673,0.3616071428571428,long_flat_hurdle,,,0.15,,3,3,0.272094689588001,2.0407101719100075e-05,,FFNN,D,rolling_9m_3m,15pct_spread,10.0
672,-7.513837282718031e-05,-0.006291982504993,0.2168017469670982,-0.029021825667982,-0.4744537369406995,-0.2115588010085435,0.4970238095238095,long_short_decile,6.0,6.0,0.25,50.0,3,3,1.5163690476190477,0.0001895151289682,5.952380952380952e-05,FFNN,D,rolling_9m_3m,25pct_spread,
672,0.0016000999276994,0.1437370041692423,0.1714053558474046,0.8385794216209065,-0.3068315728029824,1.602514342814061,0.3616071428571428,long_flat_hurdle,,,0.25,,3,3,0.272094689588001,3.401183619850013e-05,,FFNN,D,rolling_9m_3m,25pct_spread,10.0
341,0.0008488590357855,0.0436919172793961,0.2470608102813412,0.176846814473092,-0.4759243452030006,0.0886940358169416,0.4809384164222874,long_short_decile,6.0,6.0,0.15,50.0,5,5,1.713587487781036,0.000128482404692,9.92063492063492e-05,FFNN,A,expanding,15pct_spread,
341,0.0036660339448561,0.2025331055449275,0.185158923870122,1.0938338877309122,-0.2629914008468896,2.106733388967749,0.3196480938416422,long_flat_hurdle,,,0.15,,5,5,0.1966205839886191,1.4746543799146435e-05,,FFNN,A,expanding,15pct_spread,10.0
341,0.0007632040993242,0.039199614651564,0.2470522027170349,0.1586693590279863,-0.4835459648892002,0.057359698830667,0.4809384164222874,long_short_decile,6.0,6.0,0.25,50.0,5,5,1.713587487781036,0.0002141373411534,9.92063492063492e-05,FFNN,A,expanding,25pct_spread,
341,0.0036562029156566,0.201939589768382,0.1851601977902035,1.090620944341345,-0.2630862710546148,2.0963561460029183,0.3196480938416422,long_flat_hurdle,,,0.25,,5,5,0.1966205839886191,2.4577572998577397e-05,,FFNN,A,expanding,25pct_spread,10.0
404,0.0007437234677449,0.038180571857975,0.2360206704400697,0.1617679154405668,-0.5102107822677056,0.0842878583529702,0.495049504950495,long_short_decile,6.0,6.0,0.15,50.0,5,5,1.9488448844884487,0.0001461633663366,9.920634920634922e-05,FFNN,A,rolling_9m_3m,15pct_spread,
404,0.0042011641574795,0.2352768819660382,0.2236162818884496,1.0521455771427477,-0.3293526024351934,3.4507315298818684,0.4554455445544554,long_flat_hurdle,,,0.15,,5,5,0.499484910144427,3.7461368260832025e-05,,FFNN,A,rolling_9m_3m,15pct_spread,10.0
404,0.0006462812235205,0.0330979976512015,0.236012769259773,0.1402381648883221,-0.51661268246249,0.0424319105682959,0.495049504950495,long_short_decile,6.0,6.0,0.25,50.0,5,5,1.9488448844884487,0.000243605610561,9.920634920634922e-05,FFNN,A,rolling_9m_3m,25pct_spread,
404,0.0041761899119723,0.2337294920879706,0.2236053032064517,1.0452770517350896,-0.3294229732143706,3.406279464111364,0.4554455445544554,long_flat_hurdle,,,0.25,,5,5,0.499484910144427,6.243561376805338e-05,,FFNN,A,rolling_9m_3m,25pct_spread,10.0
341,0.0009188295530593,0.0473757473052156,0.1537577740802932,0.3081193623450593,-0.2352029811493028,0.2642225161245524,0.5278592375366569,long_short_decile,6.0,6.0,0.15,50.0,5,5,2.1309872922776143,0.0001598240469208,9.92063492063492e-05,FFNN,B,expanding,15pct_spread,
341,0.0020983229287014,0.1114268896943828,0.1474257830494199,0.7558168414613773,-0.1898600201359822,0.902744854324932,0.2140762463343108,long_flat_hurdle,,,0.15,,5,5,0.4622470063105519,3.466852547329139e-05,,FFNN,B,expanding,15pct_spread,10.0
341,0.0008122801884454,0.0417711604889869,0.1537562808589348,0.2716712465704757,-0.2405235192439764,0.2191346569265553,0.5219941348973607,long_short_decile,6.0,6.0,0.25,50.0,5,5,2.1309872922776143,0.0002663734115347,9.92063492063492e-05,FFNN,B,expanding,25pct_spread,
341,0.0020752105783859,0.1101356768863568,0.1473985924407606,0.7471962592222194,-0.1905605155922971,0.8878729002773775,0.2140762463343108,long_flat_hurdle,,,0.25,,5,5,0.4622470063105519,5.7780875788818994e-05,,FFNN,B,expanding,25pct_spread,10.0
404,-6.619176334012114e-05,-0.0033306164379319,0.1559353057781181,-0.0213589630732577,-0.376768071687088,-0.1162299026216735,0.4826732673267326,long_short_decile,6.0,6.0,0.15,50.0,5,5,2.254125412541254,0.0001690594059405,9.920634920634922e-05,FFNN,B,rolling_9m_3m,15pct_spread,
404,0.0031663702915541,0.1727283322739337,0.1876032276077435,0.9207108772941184,-0.3090224925984813,2.109028961423036,0.551980198019802,long_flat_hurdle,,,0.15,,5,5,0.8424159186544787,6.317732632482848e-05,,FFNN,B,rolling_9m_3m,15pct_spread,10.0
404,-0.0001788980339671,-0.0089767338906293,0.1559373306121052,-0.0575662918904199,-0.3946142898031345,-0.1555948439296821,0.4826732673267326,long_short_decile,6.0,6.0,0.25,50.0,5,5,2.254125412541254,0.0002817656765676,9.920634920634922e-05,FFNN,B,rolling_9m_3m,25pct_spread,
404,0.0031242520740042,0.1702493428999087,0.1876066429636532,0.9074803546956106,-0.309166341532397,2.0566808371497847,0.551980198019802,long_flat_hurdle,,,0.25,,5,5,0.8424159186544787,0.0001052955438747,,FFNN,B,rolling_9m_3m,25pct_spread,10.0
341,-0.0009620455159976,-0.0473525991176464,0.160466988044236,-0.2950924654022466,-0.3725117410291694,-0.3399998385274286,0.4985337243401759,long_short_decile,6.0,6.0,0.15,50.0,5,5,2.129032258064516,0.0001596774193548,9.92063492063492e-05,FFNN,C,expanding,15pct_spread,
341,0.0013008929699295,0.0677166497416656,0.1180864135498884,0.5734499652075313,-0.1956902362749114,0.4858389768080886,0.2082111436950146,long_flat_hurdle,,,0.15,,5,5,0.4819973899676629,3.614980424757472e-05,,FFNN,C,expanding,15pct_spread,10.0
341,-0.0010684971289008,-0.05245518623769,0.1604667230628433,-0.3268913656144592,-0.3880072292824224,-0.3635635499230032,0.4956011730205278,long_short_decile,6.0,6.0,0.25,50.0,5,5,2.129032258064516,0.000266129032258,9.92063492063492e-05,FFNN,C,expanding,25pct_spread,
341,0.0012767931004311,0.0664222200173054,0.1180701399391856,0.5625657770162508,-0.1960698911250576,0.4737019082016798,0.2052785923753665,long_flat_hurdle,,,0.25,,5,5,0.4819973899676629,6.0249673745957874e-05,,FFNN,C,expanding,25pct_spread,10.0
404,-0.00039115198989,-0.0195247902048212,0.147717502434685,-0.1321765524261712,-0.4975987600082663,-0.2178258411335097,0.4777227722772277,long_short_decile,6.0,6.0,0.15,50.0,5,5,2.235973597359736,0.0001676980198019,9.920634920634922e-05,FFNN,C,rolling_9m_3m,15pct_spread,
404,0.0018160446937389,0.095757212984352,0.1865045793147793,0.5134308944915214,-0.345593924438096,0.8034953409706678,0.5643564356435643,long_flat_hurdle,,,0.15,,5,5,0.8483967237501192,6.362975428125894e-05,,FFNN,C,rolling_9m_3m,15pct_spread,10.0
404,-0.000502950669758,-0.0250363497462414,0.1477391671066566,-0.1694631845877884,-0.5094500958542942,-0.252417203984343,0.4752475247524752,long_short_decile,6.0,6.0,0.25,50.0,5,5,2.235973597359736,0.0002794966996699,9.920634920634922e-05,FFNN,C,rolling_9m_3m,25pct_spread,
404,0.0017736248575514,0.0934212189158403,0.1865205947235742,0.5008627548839402,-0.3459972582733473,0.7728333571733252,0.5643564356435643,long_flat_hurdle,,,0.25,,5,5,0.8483967237501192,0.0001060495904687,,FFNN,C,rolling_9m_3m,25pct_spread,10.0
341,-0.0001985667233566,-0.0099588356763864,0.142008605787254,-0.0701283955375632,-0.4003830323228315,-0.1275401891892325,0.4926686217008797,long_short_decile,6.0,6.0,0.15,50.0,5,5,3.0938416422287385,0.0002320381231671,9.92063492063492e-05,FFNN,candidate_6,expanding,15pct_spread,
341,0.0006511905993113,0.0333534855751995,0.1393360559942153,0.2393744055493021,-0.2473057137158162,0.1696308969531867,0.1612903225806451,long_flat_hurdle,,,0.15,,5,5,0.5259782576498119,3.9448369323735886e-05,,FFNN,candidate_6,expanding,15pct_spread,10.0
341,-0.0003532588054681,-0.0176497746875685,0.1420132979392191,-0.1242825491956575,-0.4114932471761751,-0.1724028519903958,0.4926686217008797,long_short_decile,6.0,6.0,0.25,50.0,5,5,3.0938416422287385,0.0003867302052785,9.92063492063492e-05,FFNN,candidate_6,expanding,25pct_spread,
341,0.0006248916864288,0.0319855910025914,0.1393354885640252,0.2295581070711496,-0.2507562192842164,0.1591850366429028,0.1612903225806451,long_flat_hurdle,,,0.25,,5,5,0.5259782576498119,6.574728220622649e-05,,FFNN,candidate_6,expanding,25pct_spread,10.0
404,-0.0004386879936589,-0.0218719880686595,0.1961059783792642,-0.1115314701235657,-0.461933807391795,-0.283765141099212,0.504950495049505,long_short_decile,6.0,6.0,0.15,50.0,5,5,2.8770627062706264,0.0002157797029702,9.920634920634922e-05,FFNN,candidate_6,rolling_9m_3m,15pct_spread,
404,0.0043484641204305,0.2444422757208142,0.2040911327777816,1.1977113968345094,-0.273757944484807,3.872131517198643,0.594059405940594,long_flat_hurdle,,,0.15,,5,5,1.257605495346772,9.432041215100792e-05,,FFNN,candidate_6,rolling_9m_3m,15pct_spread,10.0
404,-0.0005825411289725,-0.0289415607980629,0.1961113619137736,-0.1475771751092525,-0.4723350711021395,-0.3242567184475297,0.5,long_short_decile,6.0,6.0,0.25,50.0,5,5,2.8770627062706264,0.0003596328382838,9.920634920634922e-05,FFNN,candidate_6,rolling_9m_3m,25pct_spread,
404,0.0042855838456632,0.2405215734700465,0.2041030323810595,1.178432141179528,-0.2739038857015204,3.750242568971081,0.594059405940594,long_flat_hurdle,,,0.25,,5,5,1.257605495346772,0.0001572006869183,,FFNN,candidate_6,rolling_9m_3m,25pct_spread,10.0
341,0.0006828242069921,0.0350012101109689,0.2157869393865602,0.1622026347399451,-0.5172950137883037,0.0815398905349265,0.4897360703812317,long_short_decile,6.0,6.0,0.15,50.0,5,5,1.6158357771260996,0.0001211510263929,9.92063492063492e-05,FFNN,D,expanding,15pct_spread,
341,0.0025381684086867,0.1362820989959123,0.1782240497785794,0.7646672778742567,-0.2871288077588393,1.134479673588185,0.281524926686217,long_flat_hurdle,,,0.15,,5,5,0.1252724057930005,9.395430434475035e-06,,FFNN,D,expanding,15pct_spread,10.0
341,0.0006020568560634,0.0307993146297353,0.215775070570374,0.1427380584250132,-0.5203918772394994,0.0521649374186805,0.4897360703812317,long_short_decile,6.0,6.0,0.25,50.0,5,5,1.6158357771260996,0.0002019183773216,9.92063492063492e-05,FFNN,D,expanding,25pct_spread,
341,0.002531904788397,0.1359243534881966,0.1782236902074659,0.7626615369144829,-0.2876495046225721,1.1299321526091577,0.281524926686217,long_flat_hurdle,,,0.25,,5,5,0.1252724057930005,1.5659050724125062e-05,,FFNN,D,expanding,25pct_spread,10.0
404,0.0032967187895782,0.1804330290288256,0.2260182455671203,0.7983117848565136,-0.2860098457399759,2.0877487801863355,0.5148514851485149,long_short_decile,6.0,6.0,0.15,50.0,5,5,1.8267326732673268,0.000137004950495,9.920634920634922e-05,FFNN,D,rolling_9m_3m,15pct_spread,
404,0.005355989203067,0.3089450715716364,0.2363690601725494,1.3070453101861406,-0.3402421234613299,5.92203765657386,0.4900990099009901,long_flat_hurdle,,,0.15,,5,5,0.486125596482513,3.645941973618848e-05,,FFNN,D,rolling_9m_3m,15pct_spread,10.0
404,0.0032053821559148,0.1750290795605897,0.2259878913640555,0.7745064503417417,-0.2888250008817537,1.9762989924982035,0.5148514851485149,long_short_decile,6.0,6.0,0.25,50.0,5,5,1.8267326732673268,0.0002283415841584,9.920634920634922e-05,FFNN,D,rolling_9m_3m,25pct_spread,
404,0.0053316829232429,0.3073510607696978,0.2363643041825939,1.3003277370184707,-0.3402916454324347,5.854740454999201,0.4900990099009901,long_flat_hurdle,,,0.25,,5,5,0.486125596482513,6.0765699560314135e-05,,FFNN,D,rolling_9m_3m,25pct_spread,10.0
1161,0.00011587966039128862,0.029630482077835918,0.24944125293631095,0.11878741679268816,-0.4074991752773354,-0.009075343803939373,0.49612403100775193,long_short_decile,6.0,6.0,0.15,50.0,1,1,1.1449899511915016,8.587424633936263e-05,1.984126984126984e-05,TFT,A,expanding,15pct_spread,
1161,0.00043139542636602246,0.11481470286690532,0.3150755446274534,0.36440372737485127,-0.41162254060088876,0.3149443718163576,0.3290267011197244,long_flat_hurdle,,,0.15,,1,1,0.423149069410378,3.173618020577835e-05,,TFT,A,expanding,15pct_spread,10.0
1161,5.863016283171363e-05,0.014884048387329818,0.24941810334164116,0.059675092496964226,-0.41805709377770045,-0.07278346768252442,0.4935400516795866,long_short_decile,6.0,6.0,0.25,50.0,1,1,1.1449899511915016,0.00014312374389893772,1.984126984126984e-05,TFT,A,expanding,25pct_spread,
1161,0.00041023797289550335,0.10888917363569295,0.3150676871330607,0.3456056526345922,-0.4121284257944466,0.2830494159162571,0.3290267011197244,long_flat_hurdle,,,0.25,,1,1,0.423149069410378,5.2893633676297256e-05,,TFT,A,expanding,25pct_spread,10.0
1376,-0.0006865843657715027,-0.15892856623255092,0.23311479234881136,-0.6817609669091481,-0.7710535869122448,-0.665329391782121,0.5065406976744186,long_short_decile,6.0,6.0,0.15,50.0,1,1,0.8968023255813954,6.726017441860464e-05,1.9841269841269838e-05,TFT,A,rolling_9m_3m,15pct_spread,
1376,5.010825252308329e-06,0.001263522372560999,0.24505884364395364,0.00515599581624066,-0.47680703868940316,-0.14735705437620128,0.46656976744186046,long_flat_hurdle,,,0.15,,1,1,0.43350315793138067,3.250953062050334e-05,,TFT,A,rolling_9m_3m,15pct_spread,10.0
